city,state,lat,lon
Seminole,AL,30.504806,-87.465938
Semmes,AL,30.754408,-88.266705
Shannon,AL,33.405278,-86.871944
Sheffield,AL,34.757829,-87.697057
Shelby,AL,33.078483,-86.553606
Shorter,AL,32.383585,-85.91616
Shorterville,AL,31.625627,-85.14584
Silas,AL,31.766754,-88.309149
Siluria,AL,33.244167,-86.816389
Silverhill,AL,30.522237,-87.745676
Sipsey,AL,33.824722,-87.086111
Skipperville,AL,31.551588,-85.549578
Slocomb,AL,31.095558,-85.582954
Smiths Station,AL,32.520072,-85.100027
Somerville,AL,34.499548,-86.800931
Spanish Fort,AL,30.695852,-87.88668
Spring Garden,AL,33.972778,-85.553889
Springville,AL,33.738647,-86.439407
Spruce Pine,AL,34.384796,-87.712149
Stanton,AL,32.709631,-86.886848
Stapleton,AL,30.7425,-87.793333
Steele,AL,33.941679,-86.228929
Sterrett,AL,33.446103,-86.491732
Stevenson,AL,34.876885,-85.850803
Stockton,AL,31.01293,-87.863323
Sulligent,AL,33.8549,-88.150774
Sumiton,AL,33.768005,-87.044545
Summerdale,AL,30.475225,-87.699183
Sunflower,AL,31.382222,-88.008333
Sweet Water,AL,32.077272,-87.922755
Sycamore,AL,33.251111,-86.2025
Sylacauga,AL,33.171675,-86.271257
Sylvania,AL,34.558962,-85.792128
Talladega,AL,33.435445,-86.113352
Tallassee,AL,32.550997,-85.89781
Tanner,AL,34.713037,-86.989152
Theodore,AL,30.544374,-88.180748
Thomaston,AL,32.253776,-87.597438
Thomasville,AL,31.906728,-87.759842
Thorsby,AL,32.923755,-86.746724
Tibbie,AL,31.373742,-88.266828
Titus,AL,32.690019,-86.239334
Toney,AL,34.911644,-86.699951
Town Creek,AL,34.649138,-87.426195
Townley,AL,33.84702,-87.437248
Toxey,AL,31.93153,-88.31794
Trafford,AL,33.819038,-86.743414
Trenton,AL,34.740065,-86.291264
Trinity,AL,34.591771,-87.09127
Troy,AL,31.7567,-85.9993
Trussville,AL,33.633932,-86.598068
Tuscaloosa,AL,33.196891,-87.562666
Tuscumbia,AL,34.687432,-87.683259
Tuskegee,AL,32.431623,-85.68606
Tuskegee Institute,AL,32.430278,-85.705278
Tyler,AL,32.281924,-86.859867
Union Grove,AL,34.409345,-86.462793
Union Springs,AL,32.166252,-85.678746
Uniontown,AL,32.446966,-87.493398
Uriah,AL,31.313467,-87.570518
Valhermoso Springs,AL,34.538145,-86.678
Valley,AL,32.811349,-85.174911
Valley Head,AL,34.5697,-85.627208
Vance,AL,33.17498,-87.257362
Vandiver,AL,33.480704,-86.501278
Verbena,AL,32.759565,-86.543753
Vernon,AL,33.761285,-88.097919
Vina,AL,34.37116,-88.077422
Vincent,AL,33.401049,-86.399425
Vinegar Bend,AL,31.25841,-88.386466
Vinemont,AL,34.262121,-86.912512
Vredenburgh,AL,31.73443,-87.416184
Wadley,AL,33.149192,-85.551344
Wagarville,AL,31.410205,-88.070519
Walnut Grove,AL,34.065556,-86.306389
Ward,AL,32.334063,-88.297114
Warrior,AL,33.852862,-86.819849
Waterloo,AL,34.93568,-87.962412
Watson,AL,33.633611,-86.879444
Wattsville,AL,33.681389,-86.279722
Waverly,AL,32.763167,-85.514372
Weaver,AL,33.756286,-85.810666
Webb,AL,31.265618,-85.254385
Wedowee,AL,33.301854,-85.473737
Wellington,AL,33.863843,-85.915325
Weogufka,AL,33.02381,-86.304203
West Blocton,AL,33.142431,-87.13694
West Greene,AL,32.923611,-88.085278
Westover,AL,33.349444,-86.535833
Wetumpka,AL,32.54509,-86.188039
Whatley,AL,31.639453,-87.656502
Wilmer,AL,30.813745,-88.333196
Wilsonville,AL,33.229255,-86.529894
Wilton,AL,33.078611,-86.881667
Winfield,AL,33.930256,-87.79716
Wing,AL,31.148127,-86.56119
Woodland,AL,33.355453,-85.353768
Woodstock,AL,33.169808,-87.163469
Woodville,AL,34.668927,-86.22961
York,AL,32.472765,-88.268304
Adona,AR,35.046956,-92.903325
Alexander,AR,34.631266,-92.472673
Alicia,AR,35.942327,-91.081003
Alix,AR,35.430767,-93.726416
Alleene,AR,33.77,-94.260278
Alma,AR,35.500043,-94.207337
Almyra,AR,34.41459,-91.430992
Alpena,AR,36.299768,-93.2792
Alpine,AR,34.228889,-93.378889
Altheimer,AR,34.306168,-91.828916
Altus,AR,35.404873,-93.811494
Amagon,AR,35.561559,-91.079636
Amity,AR,34.259362,-93.420551
Antoine,AR,34.028296,-93.437169
Arkadelphia,AR,34.11525,-93.068989
Arkansas City,AR,33.614328,-91.232529
Armorel,AR,35.942843,-89.758118
Ash Flat,AR,36.219732,-91.610746
Ashdown,AR,33.678711,-94.135102
Atkins,AR,35.244948,-92.950696
Aubrey,AR,34.702727,-90.911331
Augusta,AR,35.278806,-91.352653
Austin,AR,35.028369,-91.959398
Avoca,AR,36.401944,-94.070556
Bald Knob,AR,35.311331,-91.550197
Banks,AR,33.549665,-92.260386
Barling,AR,35.332963,-94.308226
Barton,AR,34.5475,-90.768056
Bassett,AR,35.513808,-90.192155
Batesville,AR,35.782614,-91.63519
Bauxite,AR,34.545537,-92.360531
Bay,AR,35.74559,-90.550658
Bearden,AR,33.729797,-92.61802
Beaver,AR,36.473611,-93.767222
Bee Branch,AR,35.423367,-92.408523
Beebe,AR,35.093743,-91.907449
Beech Grove,AR,36.183172,-90.618084
Beedeville,AR,35.420267,-91.106371
Beirne,AR,33.888611,-93.203889
Bella Vista,AR,36.465086,-94.251969
Belleville,AR,35.103762,-93.451817
Ben Lomond,AR,33.835278,-94.118333
Benton,AR,34.580087,-92.595241
Bentonville,AR,36.357703,-94.22242
Bergman,AR,36.316111,-93.0075
Berryville,AR,36.351908,-93.558725
Bexar,AR,36.306103,-91.985998
Big Flat,AR,36.006824,-92.391681
Bigelow,AR,34.984659,-92.630842
Biggers,AR,36.342978,-90.784467
Biscoe,AR,34.833706,-91.490028
Bismarck,AR,34.311033,-93.187236
Black Oak,AR,35.835851,-90.354227
Black Rock,AR,36.114874,-91.117629
Blevins,AR,33.875468,-93.536035
Blue Mountain,AR,35.130386,-93.716797
Bluff City,AR,33.698191,-93.186811
Bluffton,AR,34.901635,-93.591946
Blytheville,AR,35.934482,-89.922497
Board Camp,AR,34.537778,-94.095278
Boles,AR,34.765363,-94.062864
Bonnerdale,AR,34.349751,-93.319415
Bono,AR,35.908592,-90.784753
Booneville,AR,35.136385,-93.927433
Bradford,AR,35.427655,-91.518973
Bradley,AR,33.106963,-93.627496
Branch,AR,35.297055,-93.94537
Brickeys,AR,34.854814,-90.537738
Briggsville,AR,34.916065,-93.515748
Brinkley,AR,34.878124,-91.188596
Brockwell,AR,36.135755,-91.951308
Brookland,AR,35.91647,-90.576228
Bryant,AR,34.606786,-92.492015
Buckner,AR,33.375323,-93.446998
Bull Shoals,AR,36.370958,-92.593765
Burdette,AR,35.814769,-89.942312
Cabot,AR,34.945724,-92.031771
Caddo Gap,AR,34.397579,-93.586376
Caldwell,AR,35.074444,-90.816667
Cale,AR,33.616403,-93.26497
Calico Rock,AR,36.144771,-92.145494
Calion,AR,33.328889,-92.538333
Camden,AR,33.575866,-92.833386
Camp,AR,36.402531,-91.726166
Canehill,AR,35.910992,-94.3862
Caraway,AR,35.758951,-90.335797
Carlisle,AR,34.793291,-91.745929
Carthage,AR,34.063625,-92.62623
Casa,AR,35.032168,-93.047005
Cash,AR,35.830145,-90.941007
Casscoe,AR,34.473625,-91.324798
Cave City,AR,35.951684,-91.544432
Cave Springs,AR,36.266771,-94.207836
Cecil,AR,35.434176,-93.942932
Cedarville,AR,35.590231,-94.344618
Center Ridge,AR,35.398063,-92.558167
Centerton,AR,36.366993,-94.30891
Centerville,AR,35.112778,-93.168611
Charleston,AR,35.311502,-94.03368
Charlotte,AR,35.833393,-91.396217
Cherokee Village,AR,36.297778,-91.515833
Cherry Valley,AR,35.399122,-90.761329
Chester,AR,35.689776,-94.202026
Chidester,AR,33.700148,-93.018716
Choctaw,AR,35.523528,-92.426412
Clarendon,AR,34.660138,-91.256426
Clarkedale,AR,35.309167,-90.236111
Clarkridge,AR,36.443311,-92.35159
Clarksville,AR,35.490763,-93.491056
Cleveland,AR,35.358328,-92.712821
Clinton,AR,35.604537,-92.475825
Coal Hill,AR,35.437117,-93.67203
College Station,AR,34.708056,-92.221111
Colt,AR,35.096062,-90.787204
Columbus,AR,33.745108,-93.85588
Combs,AR,35.848297,-93.825218
Compton,AR,36.097941,-93.309903
Concord,AR,35.641355,-91.833339
Conway,AR,35.084199,-92.423574
Cord,AR,35.81844,-91.337455
Corning,AR,36.415532,-90.58702
Cotter,AR,36.280378,-92.532787
Cotton Plant,AR,35.017827,-91.229043
Cove,AR,34.419159,-94.39234
Coy,AR,34.538611,-91.873889
Crawfordsville,AR,35.211873,-90.335107
Crocketts Bluff,AR,34.425272,-91.232079
Crossett,AR,33.152369,-91.959152
Crumrod,AR,34.216167,-90.949535
Curtis,AR,33.997778,-93.105556
Cushman,AR,35.869663,-91.776455
Damascus,AR,35.291042,-92.432952
Danville,AR,35.049541,-93.392933
Dardanelle,AR,35.195507,-93.187316
Datto,AR,36.389685,-90.723117
De Queen,AR,34.044206,-94.338559
De Valls Bluff,AR,34.744704,-91.498218
De Witt,AR,34.285312,-91.333627
Decatur,AR,36.334749,-94.453411
Deer,AR,35.852982,-93.317388
Delaplaine,AR,36.199485,-90.734482
Delaware,AR,35.278005,-93.346152
Delight,AR,34.023772,-93.524666
Dell,AR,35.850118,-90.035449
Dennard,AR,35.725236,-92.557456
Dermott,AR,33.524054,-91.439391
Des Arc,AR,34.97507,-91.511342
Desha,AR,35.731524,-91.678287
Diamond City,AR,36.464444,-92.92
Diaz,AR,35.638333,-91.265
Dierks,AR,34.13232,-94.015243
Doddridge,AR,33.105448,-93.954307
Dolph,AR,36.222878,-92.11766
Donaldson,AR,34.221221,-92.909384
Dover,AR,35.407356,-93.135526
Drasco,AR,35.661606,-91.939818
Driver,AR,35.559714,-89.960526
Dumas,AR,33.892102,-91.486056
Dyer,AR,35.492222,-94.1375
Dyess,AR,35.595394,-90.215716
Earle,AR,35.27989,-90.450261
Edgemont,AR,35.623006,-92.199471
Edmondson,AR,35.022309,-90.328672
Egypt,AR,35.868056,-90.945556
El Dorado,AR,33.20735,-92.662856
El Paso,AR,35.114176,-92.090076
Elaine,AR,34.308668,-90.873485
Elizabeth,AR,36.323776,-92.093366
Elkins,AR,36.017719,-94.007323
Elm Springs,AR,36.206111,-94.234167
Emerson,AR,33.089054,-93.198699
Emmet,AR,33.692896,-93.423242
England,AR,34.557458,-91.948422
Enola,AR,35.208705,-92.212328
Ethel,AR,34.243525,-91.139839
Etowah,AR,35.714707,-90.218172
Eudora,AR,33.12135,-91.271552
Eureka Springs,AR,36.485278,-93.731944
Evansville,AR,35.819345,-94.478936
Evening Shade,AR,36.085532,-91.598014
Everton,AR,36.153366,-92.914989
Fairfield Bay,AR,35.656111,-92.319167
Farmington,AR,36.043635,-94.253871
Fayetteville,AR,36.052045,-94.153395
Fifty Six,AR,35.991958,-92.218169
Fisher,AR,35.513956,-90.955001
Flippin,AR,36.268219,-92.577995
Floral,AR,35.602337,-91.734101
Fordyce,AR,33.817648,-92.422475
Foreman,AR,33.71759,-94.388108
Forrest City,AR,35.009129,-90.788572
Fort Smith,AR,35.365272,-94.411035
Fouke,AR,33.302476,-93.900953
Fountain Hill,AR,33.342951,-91.835627
Fox,AR,35.768208,-92.304266
Franklin,AR,36.129093,-91.809592
Frenchmans Bayou,AR,35.478419,-90.055933
Friendship,AR,34.241225,-92.980393
Fulton,AR,33.629876,-93.808562
Gamaliel,AR,36.461794,-92.228447
Garfield,AR,36.428817,-93.951197
Garland City,AR,33.335161,-93.731624
Garner,AR,35.130305,-91.742884
Gassville,AR,36.317525,-92.473637
Gateway,AR,36.485751,-93.935016
Genoa,AR,33.383611,-93.909444
Gentry,AR,36.26516,-94.475131
Gepp,AR,36.436443,-92.099507
Gilbert,AR,35.987778,-92.716111
Gillett,AR,34.121838,-91.380048
Gillham,AR,34.157003,-94.316497
Gilmore,AR,35.386408,-90.264664
Glencoe,AR,36.288962,-91.769483
Glenwood,AR,34.319207,-93.555881
Goodwin,AR,34.959149,-90.983518
Goshen,AR,36.107523,-93.987262
Gosnell,AR,35.9272,-89.9188
Gould,AR,34.034503,-91.576798
Grady,AR,34.030484,-91.67082
Grannis,AR,34.237021,-94.3255
Grapevine,AR,34.130893,-92.310944
Gravelly,AR,34.888123,-93.680249
Gravette,AR,36.415513,-94.477862
Green Forest,AR,36.322408,-93.405875
Greenbrier,AR,35.229547,-92.357792
Greenland,AR,35.994167,-94.175
Greenway,AR,36.334766,-90.225257
Greenwood,AR,35.195476,-94.253027
Gregory,AR,35.155278,-91.343056
Griffithville,AR,35.114383,-91.624234
Grubbs,AR,35.649722,-91.073889
Guion,AR,35.960135,-91.934287
Gurdon,AR,33.912493,-93.141691
Guy,AR,35.318487,-92.331539
Hackett,AR,35.194476,-94.398328
Hagarville,AR,35.523291,-93.344256
Hamburg,AR,33.2058,-91.802265
Hampton,AR,33.537613,-92.52951
Hardy,AR,36.322746,-91.411027
Harrell,AR,33.510865,-92.391243
Harriet,AR,35.974187,-92.50055
Harrisburg,AR,35.572222,-90.703752
Harrison,AR,36.241707,-93.106162
Hartford,AR,35.022233,-94.381876
Hartman,AR,35.443583,-93.614196
Harvey,AR,34.867912,-93.752538
Hasty,AR,36.015229,-93.045966
Hatfield,AR,34.487703,-94.371397
Hattieville,AR,35.290713,-92.778317
Havana,AR,35.111845,-93.576719
Haynes,AR,34.883752,-90.766621
Hazen,AR,34.783833,-91.576699
Heber Springs,AR,35.510278,-92.039211
Hector,AR,35.40574,-92.965559
Helena,AR,34.532491,-90.629784
Henderson,AR,36.356829,-92.269253
Hensley,AR,34.591133,-92.214019
Hermitage,AR,33.422207,-92.127714
Heth,AR,35.097335,-90.458554
Hickory Plains,AR,34.978642,-91.750844
Hickory Ridge,AR,35.399457,-90.982283
Higden,AR,35.549812,-92.182284
Higginson,AR,35.188254,-91.71828
Hindsville,AR,36.142206,-93.863339
Hiwasse,AR,36.441589,-94.338993
Holly Grove,AR,34.599294,-91.184376
Hope,AR,33.656645,-93.590305
Horatio,AR,33.939221,-94.295942
Horseshoe Bend,AR,36.202502,-91.755334
Hot Springs National Park,AR,34.501475,-93.026024
Hot Springs Village,AR,34.6411,-93.0574
Houston,AR,35.036209,-92.691319
Hoxie,AR,36.032573,-90.971504
Hughes,AR,34.945416,-90.474142
Humnoke,AR,34.541896,-91.756616
Humphrey,AR,34.403387,-91.67896
Hunter,AR,35.052778,-91.126111
Huntington,AR,35.096267,-94.331283
Huntsville,AR,36.104348,-93.727893
Huttig,AR,33.045888,-92.194153
Ida,AR,35.594326,-91.930081
Imboden,AR,36.19763,-91.185442
Ivan,AR,33.902984,-92.439406
Jacksonport,AR,35.641667,-91.309444
Jacksonville,AR,34.881985,-92.130435
Jasper,AR,36.003798,-93.204771
Jefferson,AR,34.355285,-92.148574
Jersey,AR,33.388914,-92.296613
Jerusalem,AR,35.37975,-92.813886
Jessieville,AR,34.693729,-93.196318
Johnson,AR,36.132778,-94.165278
Joiner,AR,35.505239,-90.14779
Jones Mill,AR,34.453624,-92.861975
Jonesboro,AR,35.833016,-90.696526
Judsonia,AR,35.324954,-91.649087
Junction City,AR,33.043965,-92.684254
Keiser,AR,35.678626,-90.096171
Kensett,AR,35.229939,-91.669672
Keo,AR,34.604072,-92.007844
Kingsland,AR,33.86002,-92.301415
Kingston,AR,36.04845,-93.504357
Kirby,AR,34.255153,-93.616716
Knobel,AR,36.317647,-90.599048
Knoxville,AR,35.374897,-93.361797
La Grange,AR,34.656389,-90.732778
Lafe,AR,36.21547,-90.506973
Lake City,AR,35.81715,-90.442327
Lake Village,AR,33.327408,-91.282487
Lakeview,AR,36.397308,-92.504416
Lamar,AR,35.434868,-93.355157
Lambrook,AR,34.335556,-90.9675
Laneburg,AR,33.685,-93.346667
Langley,AR,34.314035,-93.850942
Lavaca,AR,35.337513,-94.165637
Lawson,AR,33.196667,-92.482778
Leachville,AR,35.933216,-90.195488
Lead Hill,AR,36.430886,-92.930194
Leola,AR,34.185605,-92.597865
Lepanto,AR,35.606909,-90.335883
Leslie,AR,35.82716,-92.566293
Letona,AR,35.361667,-91.829167
Lewisville,AR,33.373603,-93.595258
Lexa,AR,34.672694,-90.78532
Light,AR,36.07,-90.747778
Lincoln,AR,35.956931,-94.42724
Little Rock,AR,34.748342,-92.281939
Little Rock Air Force Base,AR,34.898611,-92.144167
Lockesburg,AR,33.930553,-94.127588
Locust Grove,AR,35.717705,-91.741443
London,AR,35.337017,-93.238907
Lonoke,AR,34.783162,-91.921367
Lonsdale,AR,34.556203,-92.834034
Louann,AR,33.411744,-92.782759
Lowell,AR,36.243318,-94.082725
Luxora,AR,35.760786,-89.92204
Lynn,AR,36.016639,-91.254588
Mabelvale,AR,34.621756,-92.384618
Madison,AR,35.013056,-90.7225
Magazine,AR,35.15873,-93.800336
Magness,AR,35.710062,-91.485041
Magnolia,AR,33.264678,-93.239153
Malvern,AR,34.355715,-92.829162
Mammoth Spring,AR,36.407648,-91.575712
Manila,AR,35.874885,-90.180252
Mansfield,AR,35.0432,-94.22036
Marble Falls,AR,36.095121,-93.144822
Marcella,AR,35.749654,-91.941891
Marianna,AR,34.775929,-90.77852
Marion,AR,35.2077,-90.198908
Marked Tree,AR,35.534933,-90.419387
Marmaduke,AR,36.195117,-90.38368
Marshall,AR,35.926697,-92.640203
Marvell,AR,34.548541,-90.941322
Maumelle,AR,34.849085,-92.405892
Mayflower,AR,34.966853,-92.400102
Maynard,AR,36.438563,-90.874921
Maysville,AR,36.401062,-94.581278
Mc Caskill,AR,33.923042,-93.626605
Mc Crory,AR,35.247292,-91.179327
Mc Dougal,AR,36.379909,-90.394093
Mc Gehee,AR,33.62971,-91.392781
Mc Neil,AR,33.36222,-93.193006
Mc Rae,AR,35.11322,-91.821551
Melbourne,AR,36.059958,-91.905196
Mellwood,AR,34.220032,-91.008589
Mena,AR,34.581435,-94.220984
Menifee,AR,35.148333,-92.553889
Midland,AR,35.093056,-94.353056
Midway,AR,36.290454,-92.431398
Mineral Springs,AR,33.863852,-93.918828
Minturn,AR,35.976096,-91.033704
Monette,AR,35.900168,-90.343658
Monroe,AR,34.734722,-91.104444
Monticello,AR,33.624951,-91.794845
Montrose,AR,33.307516,-91.522776
Moro,AR,34.802953,-91.006026
Morrilton,AR,35.169227,-92.735436
Morrow,AR,35.85373,-94.425793
Moscow,AR,34.146389,-91.795
Mount Holly,AR,33.308534,-92.944265
Mount Ida,AR,34.561194,-93.574904
Mount Judea,AR,35.834674,-93.082391
Mount Pleasant,AR,35.975909,-91.785013
Mount Vernon,AR,35.260613,-92.137334
Mountain Home,AR,36.331153,-92.375337
Mountain Pine,AR,34.577182,-93.160041
Mountain View,AR,35.865769,-92.114762
Mountainburg,AR,35.570027,-94.109094
Mulberry,AR,35.517246,-93.988505
Murfreesboro,AR,34.101734,-93.710903
Nashville,AR,33.957646,-93.870709
Natural Dam,AR,35.674259,-94.412377
New Blaine,AR,35.318912,-93.44457
New Edinburg,AR,33.758846,-92.193909
Newark,AR,35.71183,-91.439395
Newhope,AR,34.227347,-93.890487
Newport,AR,35.598823,-91.257064
Norfork,AR,36.206571,-92.273011
Norman,AR,34.459633,-93.674304
Norphlet,AR,33.309619,-92.657619
North Little Rock,AR,34.766974,-92.265376
O Kean,AR,36.179672,-90.824069
Oak Grove,AR,36.461347,-93.432129
Oakland,AR,36.444227,-92.583187
Oark,AR,35.709454,-93.558531
Oden,AR,34.611292,-93.821103
Ogden,AR,33.585706,-94.027826
Oil Trough,AR,35.613147,-91.470305
Okolona,AR,34.055138,-93.289679
Ola,AR,35.03091,-93.21356
Omaha,AR,36.46123,-93.188753
Oneida,AR,34.405267,-90.826045
Onia,AR,35.940339,-92.345859
Osceola,AR,35.701864,-89.979764
Oxford,AR,36.211408,-91.925849
Ozan,AR,33.902775,-93.771443
Ozark,AR,35.524645,-93.837423
Ozone,AR,35.657478,-93.43111
Palestine,AR,34.966346,-90.904929
Pangburn,AR,35.421583,-91.795971
Paragould,AR,36.060033,-90.525093
Paris,AR,35.294149,-93.726469
Parkdale,AR,33.121267,-91.542793
Parkin,AR,35.258557,-90.556417
Parks,AR,34.800333,-93.950913
Paron,AR,34.785289,-92.748176
Parthenon,AR,35.940836,-93.267776
Patterson,AR,35.256667,-91.235
Pea Ridge,AR,36.453884,-94.118026
Peach Orchard,AR,36.283045,-90.670217
Pearcy,AR,34.435092,-93.242015
Peel,AR,36.444374,-92.776143
Pelsor,AR,35.691158,-93.016088
Pencil Bluff,AR,34.639946,-93.742947
Perry,AR,35.042732,-92.787976
Perryville,AR,34.970096,-92.847171
Pettigrew,AR,35.834562,-93.618079
Pickens,AR,33.807923,-91.39157
Piggott,AR,36.386993,-90.19261
Pindall,AR,36.067479,-92.886409
Pine Bluff,AR,34.215405,-91.995812
Pineville,AR,36.167704,-92.107299
Plainview,AR,34.966793,-93.309897
Pleasant Grove,AR,35.842349,-91.931905
Pleasant Plains,AR,35.589301,-91.632043
Plumerville,AR,35.157466,-92.620435
Pocahontas,AR,36.282876,-90.996782
Pollard,AR,36.431725,-90.275123
Ponca,AR,36.066225,-93.401985
Poplar Grove,AR,34.539397,-90.881274
Portia,AR,36.080699,-91.068004
Portland,AR,33.231773,-91.513935
Pottsville,AR,35.239785,-93.056386
Poughkeepsie,AR,36.071526,-91.451575
Powhatan,AR,36.080044,-91.148214
Poyen,AR,34.350828,-92.599037
Prairie Grove,AR,35.991809,-94.316861
Prattsville,AR,34.307865,-92.513105
Prescott,AR,33.804029,-93.372544
Prim,AR,35.685733,-92.134596
Proctor,AR,35.083396,-90.255026
Pyatt,AR,36.245833,-92.844722
Quitman,AR,35.404988,-92.133334
Ratcliff,AR,35.276032,-93.842149
Ravenden,AR,36.202863,-91.25934
Ravenden Springs,AR,36.310384,-91.209433
Rector,AR,36.267177,-90.270201
Redfield,AR,34.452647,-92.17579
Reydell,AR,34.143281,-91.550395
Reyno,AR,36.362778,-90.753611
Rison,AR,33.945325,-92.118762
Rivervale,AR,35.673889,-90.34
Roe,AR,34.628592,-91.377058
Rogers,AR,36.336316,-94.114784
Roland,AR,34.88287,-92.519152
Romance,AR,35.215462,-92.06985
Rose Bud,AR,35.321447,-92.061988
Rosie,AR,35.663816,-91.534003
Rosston,AR,33.561693,-93.303891
Rover,AR,34.947522,-93.401728
Royal,AR,34.515049,-93.289734
Rudy,AR,35.539805,-94.237376
Russell,AR,35.3625,-91.5075
Russellville,AR,35.284208,-93.131476
Saffell,AR,35.917957,-91.297753
Sage,AR,36.042476,-91.824569
Saint Charles,AR,34.335296,-91.16808
Saint Francis,AR,36.454771,-90.144991
Saint Joe,AR,35.987707,-92.792828
Saint Paul,AR,35.849576,-93.734743
Salado,AR,35.703493,-91.597924
Salem,AR,36.365401,-91.836321
Saratoga,AR,33.759883,-93.876723
Scotland,AR,35.507956,-92.586652
Scott,AR,34.694215,-92.11566
Scranton,AR,35.330816,-93.539362
Searcy,AR,35.253512,-91.762931
Sedgwick,AR,35.985965,-90.880099
Sheridan,AR,34.316527,-92.365713
Sherrill,AR,34.358148,-91.993285
Sherwood,AR,34.859292,-92.214169
Shirley,AR,35.573259,-92.29751
Sidney,AR,35.991554,-91.634593
Siloam Springs,AR,36.179969,-94.528036
Sims,AR,34.646181,-93.674071
Smackover,AR,33.339831,-92.74425
Smithville,AR,36.090815,-91.274456
Snow Lake,AR,34.066466,-91.007083
Solgohachia,AR,35.270056,-92.675387
Sparkman,AR,33.902989,-92.810984
Springdale,AR,36.183521,-94.176216
Springfield,AR,35.274879,-92.54567
Stamps,AR,33.356877,-93.501307
Star City,AR,33.940528,-91.865343
State University,AR,35.914894,-90.454245
Stephens,AR,33.455044,-93.021391
Story,AR,34.668695,-93.537587
Strawberry,AR,35.972622,-91.375398
Strong,AR,33.119526,-92.362104
Sturkie,AR,36.463869,-91.989917
Stuttgart,AR,34.485358,-91.548742
Subiaco,AR,35.31346,-93.63869
Success,AR,36.453615,-90.728128
Sulphur Rock,AR,35.754466,-91.507333
Sulphur Springs,AR,36.479434,-94.452069
Summers,AR,36.013827,-94.500027
Summit,AR,36.252222,-92.690556
Sweet Home,AR,34.686389,-92.242222
Swifton,AR,35.827366,-91.126358
Taylor,AR,33.107957,-93.446019
Texarkana,AR,33.441667,-94.0375
Thida,AR,35.553556,-91.461823
Thornton,AR,33.767694,-92.468299
Tichnor,AR,34.089311,-91.243684
Tillar,AR,33.67479,-91.520287
Tilly,AR,35.6976,-92.844209
Timbo,AR,35.896338,-92.252536
Tontitown,AR,36.177778,-94.233333
Traskwood,AR,34.450791,-92.654734
Trumann,AR,35.668914,-90.518738
Tucker,AR,34.441442,-91.916265
Tuckerman,AR,35.730678,-91.200347
Tumbling Shoals,AR,35.546985,-91.970359
Tupelo,AR,35.393056,-91.230556
Turner,AR,34.476111,-91.018611
Turrell,AR,35.296936,-90.262979
Tyronza,AR,35.486477,-90.351944
Ulm,AR,34.579938,-91.51343
Umpire,AR,34.292129,-94.031377
Uniontown,AR,35.574822,-94.43487
Urbana,AR,33.103,-92.493
Valley Springs,AR,36.146823,-92.979937
Van Buren,AR,35.453989,-94.327762
Vandervoort,AR,34.379535,-94.369788
Vanndale,AR,35.313333,-90.773889
Vendor,AR,35.948062,-93.100815
